id,id,is_iceberg,predicted,prob,inc_angle,highlight
7fbf2177,7fbf2177,0,,,44.4598,"(40.0, 37.0)"
7fc2ed42,7fc2ed42,1,,,34.4721,"(0.0, 61.0)"
7fc56a36,7fc56a36,1,,,39.6316,"(41.0, 41.0)"
7fe65b97,7fe65b97,1,,,37.2802,"(15.0, 24.0)"
803abf22,803abf22,1,,,44.6239,"(46.0, 32.0)"
813e4924,813e4924,1,,,34.4709,"(13.0, 50.0)"
8144048c,8144048c,1,,,34.4721,"(29.0, 35.0)"
8167408b,8167408b,0,,,42.4053,"(38.0, 50.0)"
817aba3f,817aba3f,1,,,41.8498,"(18.0, 54.0)"
81931bd9,81931bd9,0,,,37.486,"(38.0, 42.0)"
81b3ae87,81b3ae87,0,,,39.659,"(42.0, 34.0)"
824277c3,824277c3,0,,,45.9375,"(39.0, 37.0)"
82c59cb1,82c59cb1,0,,,35.7451,"(32.0, 37.0)"
82db4fdc,82db4fdc,0,,,45.2393,"(37.0, 22.0)"
832a5d0c,832a5d0c,0,,,38.1397,"(45.0, 20.0)"
8376a077,8376a077,0,,,na,"(31.0, 59.0)"
83a70dd0,83a70dd0,1,,,36.4929,"(18.0, 73.0)"
83b74cae,83b74cae,1,,,34.4709,"(37.0, 68.0)"
83b85acf,83b85acf,1,,,43.2612,"(49.0, 38.0)"
83dd3a43,83dd3a43,1,,,43.9466,"(36.0, 39.0)"
83f19161,83f19161,1,,,36.1061,"(45.0, 28.0)"
8416c38c,8416c38c,1,,,41.434,"(24.0, 25.0)"
842784be,842784be,1,,,35.6978,"(37.0, 4.0)"
84673729,84673729,1,,,31.0609,"(37.0, 70.0)"
84ad5f1b,84ad5f1b,1,,,45.2901,"(32.0, 37.0)"
84e0d5b9,84e0d5b9,0,,,41.9264,"(44.0, 74.0)"
84fe7f94,84fe7f94,0,,,na,"(36.0, 36.0)"
850a381c,850a381c,0,,,na,"(35.0, 38.0)"
85248702,85248702,0,,,41.7014,"(39.0, 51.0)"
85353f2c,85353f2c,1,,,43.946,"(42.0, 34.0)"
8553004f,8553004f,0,,,40.9806,"(44.0, 49.0)"
85cdf483,85cdf483,1,,,43.9459,"(43.0, 37.0)"
8628e45f,8628e45f,0,,,43.1111,"(25.0, 39.0)"
862b4f57,862b4f57,0,,,na,"(44.0, 34.0)"
86730f0d,86730f0d,1,,,45.2909,"(38.0, 36.0)"
8687f19e,8687f19e,1,,,37.6877,"(35.0, 31.0)"
86ab9b92,86ab9b92,1,,,43.3172,"(24.0, 63.0)"
86de6cf4,86de6cf4,0,,,41.8304,"(22.0, 21.0)"
86e7ba72,86e7ba72,1,,,41.8554,"(34.0, 33.0)"
86edc13c,86edc13c,0,,,43.7813,"(39.0, 47.0)"
86ff8b5e,86ff8b5e,0,,,35.5894,"(47.0, 42.0)"
870567e3,870567e3,1,,,40.7189,"(48.0, 50.0)"
871a864c,871a864c,0,,,43.9837,"(37.0, 19.0)"
87319e1c,87319e1c,1,,,43.2353,"(7.0, 7.0)"
87592c38,87592c38,0,,,43.782,"(35.0, 40.0)"
87a72548,87a72548,0,,,39.0346,"(37.0, 40.0)"
87bfe3ef,87bfe3ef,1,,,42.5591,"(31.0, 60.0)"
882e8128,882e8128,0,,,45.2541,"(30.0, 30.0)"
886aa103,886aa103,0,,,36.5596,"(37.0, 26.0)"
88b5b1aa,88b5b1aa,1,,,42.559,"(44.0, 67.0)"
88bad85f,88bad85f,1,,,41.4386,"(46.0, 54.0)"
88ca885d,88ca885d,1,,,39.591,"(61.0, 8.0)"
88ea03f9,88ea03f9,1,,,45.2853,"(24.0, 38.0)"
892d81f6,892d81f6,0,,,44.5862,"(35.0, 54.0)"
8931fd80,8931fd80,1,,,38.02,"(37.0, 38.0)"
89353676,89353676,0,,,44.4736,"(39.0, 35.0)"
894e9be7,894e9be7,0,,,43.7797,"(41.0, 50.0)"
89670962,89670962,0,,,na,"(57.0, 13.0)"
8975a574,8975a574,1,,,38.0736,"(66.0, 57.0)"
89842932,89842932,0,,,na,"(12.0, 20.0)"
8996737e,8996737e,0,,,45.3704,"(33.0, 6.0)"
89a339cf,89a339cf,0,,,43.1082,"(25.0, 62.0)"
89c8c34b,89c8c34b,0,,,38.1535,"(34.0, 45.0)"
89cd23a8,89cd23a8,1,,,36.1061,"(30.0, 45.0)"
89d05291,89d05291,1,,,36.1215,"(32.0, 47.0)"
8a178d4e,8a178d4e,1,,,43.9409,"(29.0, 56.0)"
8a1c5528,8a1c5528,1,,,35.2945,"(70.0, 6.0)"
8a4259a3,8a4259a3,1,,,44.5984,"(44.0, 37.0)"
8a64ac2c,8a64ac2c,0,,,38.9999,"(3.0, 8.0)"
8aad518e,8aad518e,1,,,37.6877,"(27.0, 48.0)"
8acbcd96,8acbcd96,1,,,43.9644,"(33.0, 45.0)"
8b074e88,8b074e88,0,,,36.5571,"(36.0, 47.0)"
8b12622c,8b12622c,1,,,32.7851,"(31.0, 41.0)"
8b2054f8,8b2054f8,0,,,38.0144,"(37.0, 48.0)"
8b6f4d3c,8b6f4d3c,0,,,39.6393,"(44.0, 47.0)"
8b98cb3c,8b98cb3c,0,,,41.7416,"(40.0, 11.0)"
8bbd5220,8bbd5220,1,,,34.4721,"(40.0, 34.0)"
8c733ab0,8c733ab0,0,,,43.9011,"(45.0, 25.0)"
8c8bde54,8c8bde54,1,,,34.4709,"(25.0, 41.0)"
8cb77cca,8cb77cca,1,,,45.2814,"(43.0, 37.0)"
8d1fa9f8,8d1fa9f8,0,,,36.5865,"(36.0, 14.0)"
8d34e905,8d34e905,1,,,32.265,"(44.0, 40.0)"
8d5b55f1,8d5b55f1,0,,,na,"(35.0, 35.0)"
8dae8368,8dae8368,1,,,33.6352,"(24.0, 42.0)"
8dbefcbd,8dbefcbd,1,,,44.6139,"(39.0, 34.0)"
8dc762ef,8dc762ef,0,,,38.1605,"(42.0, 37.0)"
8e0e0a34,8e0e0a34,0,,,38.9193,"(33.0, 61.0)"
8e0f4515,8e0f4515,1,,,34.4718,"(33.0, 36.0)"
8e74bcdc,8e74bcdc,0,,,34.7404,"(40.0, 52.0)"
8ea22423,8ea22423,1,,,43.2607,"(17.0, 52.0)"
8eb02ce0,8eb02ce0,1,,,33.6511,"(49.0, 1.0)"
8edfadcf,8edfadcf,1,,,45.2903,"(7.0, 25.0)"
8ee7101e,8ee7101e,0,,,44.4826,"(26.0, 33.0)"
8eed8346,8eed8346,1,,,43.9409,"(31.0, 38.0)"
8ef29200,8ef29200,0,,,33.9628,"(57.0, 44.0)"
8f7628d7,8f7628d7,0,,,na,"(21.0, 66.0)"
8f7cfa57,8f7cfa57,1,,,39.9798,"(46.0, 48.0)"
8fc1d7a9,8fc1d7a9,1,,,42.5644,"(28.0, 33.0)"
90230ea7,90230ea7,0,,,na,"(13.0, 22.0)"
908cfb4f,908cfb4f,0,,,38.8069,"(31.0, 39.0)"
90bd6952,90bd6952,1,,,38.4741,"(31.0, 67.0)"
91981cff,91981cff,1,,,37.6866,"(40.0, 66.0)"
91bf5036,91bf5036,0,,,36.5404,"(35.0, 32.0)"
91febbeb,91febbeb,0,,,31.3432,"(42.0, 45.0)"
925aeb50,925aeb50,0,,,43.7878,"(37.0, 49.0)"
9264212d,9264212d,0,,,43.8343,"(37.0, 39.0)"
92724245,92724245,1,,,32.785,"(51.0, 25.0)"
92949454,92949454,1,,,39.2337,"(43.0, 55.0)"
92a21542,92a21542,0,,,na,"(65.0, 53.0)"
92aa3e8a,92aa3e8a,1,,,38.8248,"(25.0, 66.0)"
92b72c29,92b72c29,0,,,43.241,"(35.0, 50.0)"
92c90853,92c90853,0,,,na,"(32.0, 36.0)"
92d09310,92d09310,1,,,38.039,"(46.0, 16.0)"
932c43f2,932c43f2,0,,,42.4142,"(33.0, 41.0)"
932d8a37,932d8a37,0,,,32.2141,"(42.0, 47.0)"
9337d950,9337d950,1,,,33.6352,"(3.0, 0.0)"
936c7db6,936c7db6,0,,,38.9108,"(38.0, 31.0)"
939283d3,939283d3,0,,,34.7651,"(37.0, 44.0)"
93a797d3,93a797d3,1,,,35.7025,"(28.0, 31.0)"
93afeece,93afeece,0,,,na,"(13.0, 17.0)"
93beaaaa,93beaaaa,0,,,41.870400000000004,"(21.0, 1.0)"
93ec3e49,93ec3e49,1,,,34.4721,"(31.0, 26.0)"
94462587,94462587,1,,,37.254,"(36.0, 38.0)"
944e1ee2,944e1ee2,1,,,41.4201,"(29.0, 55.0)"
94913c6b,94913c6b,0,,,na,"(25.0, 28.0)"
94dbd8f7,94dbd8f7,0,,,45.2393,"(40.0, 26.0)"
94ddcb93,94ddcb93,0,,,45.2851,"(48.0, 36.0)"
94e0a5db,94e0a5db,0,,,35.6314,"(23.0, 52.0)"
95294372,95294372,1,,,33.6352,"(21.0, 9.0)"
95429378,95429378,0,,,na,"(21.0, 26.0)"
9545edd5,9545edd5,1,,,40.7118,"(44.0, 47.0)"
957821db,957821db,1,,,38.4591,"(34.0, 52.0)"
958a8c7e,958a8c7e,0,,,38.7816,"(40.0, 47.0)"
958d155f,958d155f,0,,,42.5145,"(25.0, 37.0)"
958d42a8,958d42a8,1,,,40.3904,"(22.0, 8.0)"
95be51e8,95be51e8,1,,,42.5591,"(1.0, 70.0)"
95e55acb,95e55acb,0,,,38.1403,"(37.0, 18.0)"
95ed1e8c,95ed1e8c,1,,,34.4721,"(35.0, 36.0)"
9627378d,9627378d,0,,,35.6291,"(36.0, 34.0)"
96626f2c,96626f2c,0,,,43.478,"(44.0, 34.0)"
968e1414,968e1414,0,,,na,"(64.0, 41.0)"
96b89aba,96b89aba,1,,,43.947,"(36.0, 44.0)"
9746de5e,9746de5e,0,,,40.9806,"(37.0, 43.0)"
974931df,974931df,1,,,38.4591,"(37.0, 33.0)"
97619e0f,97619e0f,0,,,40.2513,"(39.0, 49.0)"
979daee4,979daee4,0,,,36.5572,"(36.0, 46.0)"
97a9e49b,97a9e49b,1,,,40.7177,"(49.0, 51.0)"
97c1936d,97c1936d,0,,,32.3976,"(41.0, 42.0)"
97ddc1f8,97ddc1f8,1,,,33.6352,"(9.0, 13.0)"
97de1784,97de1784,0,,,38.744,"(38.0, 46.0)"
97e2d963,97e2d963,0,,,41.1415,"(15.0, 52.0)"
9847a428,9847a428,0,,,na,"(54.0, 68.0)"
985a26fb,985a26fb,0,,,38.7591,"(35.0, 48.0)"
98dc1deb,98dc1deb,1,,,40.7129,"(43.0, 45.0)"
9915bb7e,9915bb7e,1,,,37.6894,"(22.0, 40.0)"
992bbcd7,992bbcd7,1,,,37.2294,"(24.0, 55.0)"
99488cc6,99488cc6,1,,,35.6588,"(30.0, 61.0)"
996ea0b1,996ea0b1,1,,,36.1049,"(21.0, 51.0)"
9997020b,9997020b,1,,,38.4755,"(32.0, 33.0)"
99d068d8,99d068d8,0,,,36.3966,"(41.0, 47.0)"
99eeae27,99eeae27,0,,,40.4253,"(19.0, 36.0)"
99fb2f48,99fb2f48,0,,,36.4447,"(34.0, 35.0)"
9a3c8482,9a3c8482,0,,,na,"(43.0, 2.0)"
9a574b10,9a574b10,0,,,39.5661,"(40.0, 24.0)"
9a5b0c85,9a5b0c85,0,,,41.0344,"(25.0, 41.0)"
9ab2d2c4,9ab2d2c4,0,,,40.4082,"(37.0, 45.0)"
9b2d93b2,9b2d93b2,1,,,39.2325,"(11.0, 73.0)"
9b47d1bf,9b47d1bf,0,,,na,"(61.0, 11.0)"
9b9349e8,9b9349e8,0,,,na,"(29.0, 36.0)"
9bbad755,9bbad755,0,,,39.6728,"(35.0, 51.0)"
9bcafab4,9bcafab4,1,,,45.2859,"(59.0, 11.0)"
9bccbe2e,9bccbe2e,0,,,33.9235,"(63.0, 51.0)"
9c3de736,9c3de736,1,,,41.1275,"(73.0, 26.0)"
9c74b2f4,9c74b2f4,1,,,41.0849,"(15.0, 22.0)"
9c7eded0,9c7eded0,0,,,42.542,"(40.0, 24.0)"
9c810836,9c810836,1,,,38.8723,"(28.0, 37.0)"
9ca2cf2a,9ca2cf2a,1,,,35.2984,"(29.0, 40.0)"
9cadda28,9cadda28,0,,,na,"(4.0, 14.0)"
9cb5cd37,9cb5cd37,0,,,38.7459,"(40.0, 47.0)"
9cb7b5b9,9cb7b5b9,1,,,33.6523,"(46.0, 34.0)"
9ce9aca5,9ce9aca5,1,,,42.5591,"(38.0, 56.0)"
9d0b55d0,9d0b55d0,1,,,38.4755,"(23.0, 6.0)"
9d128f64,9d128f64,1,,,39.9638,"(24.0, 44.0)"
9d1b433b,9d1b433b,1,,,39.9844,"(47.0, 49.0)"
9d2c5335,9d2c5335,1,,,33.635,"(52.0, 43.0)"
9d586019,9d586019,0,,,na,"(38.0, 5.0)"
9d8f326c,9d8f326c,0,,,na,"(61.0, 36.0)"
9dd2dee0,9dd2dee0,1,,,34.4721,"(25.0, 54.0)"
9de164df,9de164df,1,,,45.2858,"(43.0, 35.0)"
9e25e53e,9e25e53e,0,,,40.3973,"(40.0, 21.0)"
9e361ab3,9e361ab3,1,,,41.8447,"(59.0, 13.0)"
9e37732e,9e37732e,0,,,na,"(36.0, 32.0)"
9ec48e6b,9ec48e6b,0,,,42.5075,"(35.0, 34.0)"
9eeec033,9eeec033,0,,,33.1761,"(43.0, 7.0)"
9efee165,9efee165,1,,,33.634,"(14.0, 58.0)"
9f345fd1,9f345fd1,1,,,38.02,"(59.0, 57.0)"
9f5d3bfb,9f5d3bfb,0,,,na,"(48.0, 68.0)"
9f84a328,9f84a328,0,,,45.1398,"(58.0, 46.0)"
9fabab12,9fabab12,1,,,39.234,"(42.0, 43.0)"
9fde51a8,9fde51a8,1,,,36.4332,"(46.0, 37.0)"
9ff1e0f0,9ff1e0f0,0,,,na,"(36.0, 35.0)"
9ff92f2d,9ff92f2d,1,,,33.635,"(41.0, 71.0)"
a0137431,a0137431,0,,,39.0551,"(62.0, 55.0)"
a02b0f96,a02b0f96,0,,,43.2207,"(32.0, 36.0)"
a02ce286,a02ce286,1,,,35.2954,"(28.0, 30.0)"
a04714f1,a04714f1,1,,,41.8265,"(42.0, 39.0)"
a0473c22,a0473c22,0,,,34.0458,"(31.0, 57.0)"
a09cae27,a09cae27,0,,,na,"(73.0, 48.0)"
a0d0d3b5,a0d0d3b5,0,,,45.3656,"(57.0, 12.0)"
a0d9ef1f,a0d9ef1f,1,,,39.9784,"(35.0, 54.0)"
a15b312f,a15b312f,1,,,40.7129,"(45.0, 50.0)"
a1766f00,a1766f00,1,,,41.8664,"(21.0, 36.0)"
a1bb8d84,a1bb8d84,1,,,38.0736,"(49.0, 17.0)"
a1ca169b,a1ca169b,0,,,na,"(70.0, 47.0)"
a1ca4187,a1ca4187,0,,,na,"(72.0, 65.0)"
a1d7e70a,a1d7e70a,1,,,39.234,"(35.0, 52.0)"
a210f335,a210f335,0,,,38.7812,"(38.0, 45.0)"
a2303efc,a2303efc,0,,,na,"(22.0, 1.0)"
a2930a87,a2930a87,1,,,38.4591,"(31.0, 40.0)"
a29662a4,a29662a4,0,,,39.6636,"(35.0, 45.0)"
a2a728d6,a2a728d6,1,,,36.4792,"(2.0, 55.0)"
a2d9739d,a2d9739d,0,,,38.1493,"(40.0, 20.0)"
a2d9dcdd,a2d9dcdd,0,,,41.145,"(6.0, 38.0)"
a2f6ae55,a2f6ae55,1,,,40.7129,"(46.0, 56.0)"
a3399df1,a3399df1,0,,,35.6291,"(36.0, 35.0)"
a4067cf5,a4067cf5,0,,,39.7808,"(38.0, 46.0)"
a44f95c2,a44f95c2,0,,,na,"(33.0, 45.0)"
a4640b34,a4640b34,0,,,42.5511,"(56.0, 31.0)"
a47b7dee,a47b7dee,1,,,32.2297,"(19.0, 22.0)"
a49af929,a49af929,0,,,38.1386,"(42.0, 8.0)"
a4b0dabf,a4b0dabf,1,,,35.2954,"(26.0, 40.0)"
a4dc6d9c,a4dc6d9c,1,,,40.3797,"(68.0, 65.0)"
a51140e3,a51140e3,1,,,44.6239,"(37.0, 6.0)"
a514b707,a514b707,1,,,38.8159,"(74.0, 67.0)"
a52bd61e,a52bd61e,1,,,43.9459,"(10.0, 37.0)"
a52dfc0e,a52dfc0e,0,,,43.2202,"(30.0, 21.0)"
a59605a2,a59605a2,1,,,39.2337,"(48.0, 33.0)"
a5b07c1a,a5b07c1a,1,,,38.4755,"(35.0, 38.0)"
a5b4d551,a5b4d551,0,,,31.2868,"(38.0, 59.0)"
a62d8a88,a62d8a88,1,,,38.0736,"(37.0, 72.0)"
a63467f2,a63467f2,0,,,34.8705,"(41.0, 23.0)"
a65b9aff,a65b9aff,1,,,41.4386,"(49.0, 54.0)"
a678fd9c,a678fd9c,1,,,35.2957,"(27.0, 17.0)"
a68bcde2,a68bcde2,0,,,36.5207,"(61.0, 52.0)"
a6bcfae8,a6bcfae8,0,,,41.7032,"(39.0, 50.0)"
a7493a9c,a7493a9c,1,,,41.8664,"(3.0, 2.0)"
a750abdc,a750abdc,0,,,37.9959,"(38.0, 45.0)"
a766aa64,a766aa64,1,,,45.2814,"(38.0, 36.0)"
a783bdb3,a783bdb3,0,,,na,"(13.0, 30.0)"
a7cbade6,a7cbade6,0,,,45.2311,"(39.0, 27.0)"
a8104355,a8104355,1,,,38.4591,"(48.0, 69.0)"
a85f883b,a85f883b,0,,,38.1567,"(51.0, 43.0)"
a87234b9,a87234b9,0,,,44.5876,"(4.0, 21.0)"
a873532e,a873532e,0,,,na,"(39.0, 16.0)"
a8ad190c,a8ad190c,1,,,34.4709,"(73.0, 66.0)"
a8c38f58,a8c38f58,1,,,38.4755,"(21.0, 31.0)"
a91ca38c,a91ca38c,1,,,34.4709,"(10.0, 58.0)"
a9910e86,a9910e86,0,,,34.8918,"(27.0, 13.0)"
a996191d,a996191d,1,,,37.2175,"(67.0, 71.0)"
a998c175,a998c175,0,,,44.5964,"(31.0, 22.0)"
a9ab128c,a9ab128c,1,,,38.1164,"(72.0, 5.0)"
a9bed487,a9bed487,1,,,36.1061,"(34.0, 29.0)"
aa024698,aa024698,1,,,33.9843,"(63.0, 12.0)"
aa4d8381,aa4d8381,0,,,43.2207,"(48.0, 69.0)"
aa78ee28,aa78ee28,0,,,38.2635,"(31.0, 40.0)"
aab472df,aab472df,1,,,38.4608,"(27.0, 40.0)"
aada72d9,aada72d9,0,,,na,"(28.0, 31.0)"
aaef2165,aaef2165,0,,,38.2635,"(9.0, 52.0)"
ab1c3d73,ab1c3d73,1,,,38.0144,"(30.0, 50.0)"
ab1ece17,ab1ece17,0,,,39.8471,"(42.0, 23.0)"
aba8eb45,aba8eb45,0,,,37.3718,"(25.0, 29.0)"
abd13315,abd13315,0,,,43.9873,"(21.0, 45.0)"
ac16f7f2,ac16f7f2,0,,,na,"(24.0, 11.0)"
ac6ca227,ac6ca227,1,,,45.2803,"(23.0, 23.0)"
aca0ccb4,aca0ccb4,1,,,38.4755,"(11.0, 32.0)"
ad22c618,ad22c618,1,,,38.4752,"(47.0, 47.0)"
ad7a0329,ad7a0329,0,,,42.4129,"(38.0, 40.0)"
ad9b5269,ad9b5269,1,,,38.4752,"(40.0, 54.0)"
adb3b1dc,adb3b1dc,1,,,42.5644,"(33.0, 35.0)"
adc216a4,adc216a4,0,,,43.3374,"(40.0, 33.0)"
adc24af7,adc24af7,0,,,40.2988,"(44.0, 53.0)"
ade9a4ab,ade9a4ab,1,,,36.1061,"(52.0, 46.0)"
ae0749b5,ae0749b5,0,,,43.2159,"(37.0, 37.0)"
ae0cd7f9,ae0cd7f9,0,,,na,"(37.0, 37.0)"
ae143d1e,ae143d1e,0,,,41.8582,"(44.0, 53.0)"
ae52dce9,ae52dce9,1,,,36.1079,"(32.0, 50.0)"
ae82da14,ae82da14,1,,,39.9784,"(47.0, 48.0)"
ae882030,ae882030,0,,,45.1179,"(43.0, 48.0)"
ae9517a5,ae9517a5,0,,,45.2393,"(33.0, 32.0)"
ae99ad14,ae99ad14,0,,,45.8866,"(43.0, 35.0)"
aefd03c3,aefd03c3,1,,,30.4373,"(21.0, 4.0)"
af1eb06e,af1eb06e,1,,,38.0331,"(40.0, 35.0)"
af23f247,af23f247,1,,,38.458,"(45.0, 27.0)"
af44a0c6,af44a0c6,0,,,44.5876,"(29.0, 57.0)"
af64e5df,af64e5df,1,,,39.9798,"(48.0, 50.0)"
af91525e,af91525e,1,,,42.1483,"(48.0, 47.0)"
afac9486,afac9486,1,,,39.9784,"(45.0, 45.0)"
afb46b2b,afb46b2b,1,,,41.1355,"(23.0, 6.0)"
affcd7bf,affcd7bf,0,,,na,"(37.0, 41.0)"
b02c772f,b02c772f,1,,,42.559,"(4.0, 14.0)"
b04f44fe,b04f44fe,0,,,32.1845,"(30.0, 20.0)"
b05baa18,b05baa18,0,,,31.4138,"(8.0, 31.0)"
b095a438,b095a438,1,,,34.4709,"(62.0, 68.0)"
b09917f6,b09917f6,1,,,34.4721,"(34.0, 33.0)"
b0c13aff,b0c13aff,1,,,33.1315,"(24.0, 5.0)"
b0c265d8,b0c265d8,0,,,40.275,"(30.0, 38.0)"
b0db8992,b0db8992,0,,,43.195,"(42.0, 40.0)"
b110c6bf,b110c6bf,1,,,35.3125,"(14.0, 22.0)"
b11b353e,b11b353e,0,,,43.2946,"(45.0, 30.0)"
b1a2ef1f,b1a2ef1f,0,,,42.5128,"(35.0, 35.0)"
b2043476,b2043476,1,,,45.2851,"(32.0, 23.0)"
b237b4fd,b237b4fd,1,,,45.2714,"(65.0, 12.0)"
b2bc5d27,b2bc5d27,1,,,45.2814,"(57.0, 39.0)"
b3040223,b3040223,0,,,41.7479,"(44.0, 43.0)"
b314d1f9,b314d1f9,0,,,43.9194,"(35.0, 48.0)"
b3206c76,b3206c76,1,,,36.4912,"(52.0, 13.0)"
b32332c7,b32332c7,1,,,34.4721,"(36.0, 66.0)"
b3308b2d,b3308b2d,0,,,40.9981,"(38.0, 50.0)"
b33ba1c3,b33ba1c3,0,,,45.383,"(70.0, 35.0)"
b36a9700,b36a9700,1,,,40.3944,"(46.0, 31.0)"
b37083ff,b37083ff,0,,,na,"(61.0, 32.0)"
b393a9df,b393a9df,1,,,34.4721,"(33.0, 32.0)"
b3c50234,b3c50234,1,,,35.3112,"(65.0, 53.0)"
b408b391,b408b391,0,,,38.9187,"(32.0, 37.0)"
b410c773,b410c773,0,,,36.692,"(58.0, 37.0)"
b49797c9,b49797c9,0,,,45.1485,"(46.0, 45.0)"
b4c0ff45,b4c0ff45,1,,,37.254,"(3.0, 16.0)"
b4fa16f6,b4fa16f6,1,,,31.0477,"(38.0, 32.0)"
b4ff28a2,b4ff28a2,0,,,40.529,"(37.0, 39.0)"
b5134299,b5134299,0,,,30.4499,"(44.0, 45.0)"
b5168440,b5168440,1,,,33.9931,"(22.0, 59.0)"
b51d18b5,b51d18b5,1,,,36.9034,"(32.0, 30.0)"
b522fe03,b522fe03,1,,,35.6334,"(41.0, 40.0)"
b5385b7e,b5385b7e,0,,,44.7829,"(31.0, 38.0)"
b6085e43,b6085e43,1,,,37.254,"(9.0, 48.0)"
b623e705,b623e705,0,,,na,"(72.0, 56.0)"
b6cfe64f,b6cfe64f,1,,,40.7129,"(50.0, 47.0)"
b7329c47,b7329c47,1,,,43.9553,"(7.0, 32.0)"
b73912e3,b73912e3,1,,,42.5441,"(34.0, 43.0)"
b74c6681,b74c6681,0,,,45.1813,"(39.0, 46.0)"
b7519a52,b7519a52,1,,,42.559,"(40.0, 36.0)"
b7555b43,b7555b43,0,,,na,"(27.0, 50.0)"
b7589388,b7589388,1,,,42.559,"(27.0, 35.0)"
b75e73e5,b75e73e5,1,,,34.4721,"(31.0, 29.0)"
b760aa81,b760aa81,0,,,37.9986,"(38.0, 20.0)"
b764665a,b764665a,1,,,45.2809,"(52.0, 33.0)"
b7653ab1,b7653ab1,1,,,38.0867,"(23.0, 62.0)"
b7724e0b,b7724e0b,0,,,33.2825,"(19.0, 45.0)"
b78438be,b78438be,0,,,44.4569,"(37.0, 42.0)"
b792a605,b792a605,0,,,42.4126,"(42.0, 37.0)"
b7959fdd,b7959fdd,0,,,42.5128,"(36.0, 34.0)"
b7969c68,b7969c68,0,,,34.0204,"(30.0, 21.0)"
b7b3d08f,b7b3d08f,0,,,37.2666,"(23.0, 35.0)"
b7ca0494,b7ca0494,1,,,36.4751,"(40.0, 68.0)"
b7cfcba1,b7cfcba1,1,,,43.9204,"(19.0, 39.0)"
b7cfd2e2,b7cfd2e2,1,,,38.4608,"(18.0, 57.0)"
b7e6b182,b7e6b182,1,,,40.7118,"(29.0, 43.0)"
b83c1c5e,b83c1c5e,0,,,38.1595,"(30.0, 37.0)"
b8712f74,b8712f74,1,,,36.9052,"(41.0, 58.0)"
b8b26f06,b8b26f06,0,,,40.4575,"(68.0, 35.0)"
b8be3864,b8be3864,1,,,44.5933,"(40.0, 39.0)"
b8cf5edb,b8cf5edb,1,,,44.5984,"(7.0, 36.0)"
b8e18fbb,b8e18fbb,0,,,45.2444,"(33.0, 24.0)"
b8e965d2,b8e965d2,1,,,34.4721,"(26.0, 29.0)"
b8eefec7,b8eefec7,1,,,35.6623,"(33.0, 40.0)"
b91c9ce5,b91c9ce5,1,,,34.8498,"(25.0, 57.0)"
b931ba67,b931ba67,1,,,36.4565,"(39.0, 1.0)"
b950ff96,b950ff96,0,,,40.4476,"(41.0, 33.0)"
b95d879e,b95d879e,0,,,35.6292,"(39.0, 45.0)"
b97aa206,b97aa206,0,,,39.5015,"(38.0, 46.0)"
b97b505e,b97b505e,1,,,33.6526,"(39.0, 52.0)"
b9da7ff1,b9da7ff1,0,,,31.3706,"(44.0, 44.0)"
ba2b4c39,ba2b4c39,0,,,na,"(37.0, 34.0)"
ba54a7ea,ba54a7ea,1,,,42.1431,"(47.0, 44.0)"
ba57a170,ba57a170,0,,,43.3049,"(12.0, 30.0)"
ba84b60e,ba84b60e,0,,,42.7764,"(46.0, 71.0)"
bab1926a,bab1926a,1,,,39.2175,"(29.0, 52.0)"
bab30cb8,bab30cb8,1,,,35.2957,"(65.0, 61.0)"
bacaacf9,bacaacf9,1,,,38.4591,"(54.0, 70.0)"
bb1b3660,bb1b3660,0,,,35.07,"(38.0, 42.0)"
bb2bef7f,bb2bef7f,1,,,34.8498,"(45.0, 14.0)"
bb4a94cd,bb4a94cd,1,,,42.5591,"(52.0, 0.0)"
bb738e81,bb738e81,0,,,35.7829,"(70.0, 61.0)"
bb9cffda,bb9cffda,0,,,33.1855,"(15.0, 11.0)"
bba1a0f1,bba1a0f1,0,,,na,"(3.0, 8.0)"
bbad8fed,bbad8fed,0,,,34.0426,"(24.0, 40.0)"
bbfc1788,bbfc1788,0,,,43.222,"(68.0, 54.0)"
bbfea9aa,bbfea9aa,0,,,na,"(37.0, 37.0)"
bc00ab3d,bc00ab3d,1,,,45.2764,"(1.0, 21.0)"
bc7a854a,bc7a854a,0,,,42.4133,"(47.0, 49.0)"
bc9745e9,bc9745e9,0,,,39.5027,"(40.0, 53.0)"
bcd498e2,bcd498e2,1,,,44.6187,"(39.0, 37.0)"
bcdd9b11,bcdd9b11,0,,,43.9235,"(42.0, 35.0)"
bcfaced9,bcfaced9,0,,,38.1497,"(40.0, 28.0)"
bd1a1bdf,bd1a1bdf,1,,,37.6866,"(30.0, 51.0)"
bd2fd8ca,bd2fd8ca,0,,,43.1055,"(39.0, 39.0)"
bd68af88,bd68af88,0,,,34.0467,"(31.0, 44.0)"
bdc40587,bdc40587,0,,,40.981700000000004,"(38.0, 46.0)"
bdcc1f0c,bdcc1f0c,1,,,41.434,"(48.0, 51.0)"
bdf823e2,bdf823e2,1,,,40.7118,"(47.0, 46.0)"
be0aa969,be0aa969,1,,,38.4755,"(2.0, 9.0)"
be0d9575,be0d9575,1,,,42.5591,"(46.0, 27.0)"
be24e1d3,be24e1d3,1,,,39.6605,"(13.0, 73.0)"
